2021-02-28 09:28:26,823 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:28,093 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:29,423 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:30,695 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:31,988 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:34,442 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:35,740 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:37,019 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:38,311 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:39,593 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:40,880 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:42,207 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:43,550 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:44,838 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:46,104 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:47,382 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:48,731 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:49,992 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:51,407 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:52,708 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:54,017 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:55,299 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:56,572 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:57,844 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:59,116 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:01,050 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:02,351 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:03,798 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:05,068 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:06,412 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:07,671 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:08,930 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:10,195 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:11,464 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:12,724 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:13,989 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:15,379 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:16,647 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:17,910 INFO <module> => Modelo :Tedencia | direcao : call
